epoch_iso,t_s,dist_m,pdop_present,pdop_los_total,pdop_los_gps,pdop_los_galileo
2026-05-09T10:04:56+00:00,296,2466.667,1.2160948116111965,1.667968511168921,2.1576513730282887,3.172499319683131
2026-05-09T10:04:57+00:00,297,2475.0,1.2160861105731808,1.668106794655516,2.1579038950738454,3.172237523062023
2026-05-09T10:04:58+00:00,298,2483.333,1.2160773661832012,1.6682450225359104,2.158156527493687,3.171975600065231
2026-05-09T10:04:59+00:00,299,2491.667,1.2160685738910595,1.6683832337119187,2.1584093023655684,3.171713604570958
2026-05-09T10:05:00+00:00,300,2500.0,1.2160597483142155,1.6685214332613707,2.158662210677048,3.171451647111863
2026-05-09T10:05:01+00:00,301,2508.333,1.2160509115070262,1.6686595457498539,2.1589151784409624,3.1711897140920375
2026-05-09T10:05:02+00:00,302,2516.667,1.216042064648962,1.3793013414112403,2.1591681747556266,2.4625765949384593
2026-05-09T10:05:03+00:00,303,2525.0,1.2160331981543224,1.5060165092803086,2.1594212522770473,3.076807755609776
2026-05-09T10:05:04+00:00,304,2533.333,1.2160243333118634,2.2987282693367055,2.7879661934357745,17.787785952155424
2026-05-09T10:05:05+00:00,305,2541.667,1.2160154490866821,2.2989672642361296,2.788009809562856,17.779951862524147
2026-05-09T10:05:06+00:00,306,2550.0,1.2160065493200847,2.2992064088318767,2.7880539611416304,17.772128425279888
2026-05-09T10:05:07+00:00,307,2558.333,1.215997629876635,1.5656803680977371,2.788098643710606,2.4623322334851636
2026-05-09T10:05:08+00:00,308,2566.667,1.215988690760755,1.8207769933097266,2.78814385704351,3.169356474639047
2026-05-09T10:05:09+00:00,309,2575.0,1.2159797319768673,2.0040849799146447,4.407681687387229,3.16909466546341
2026-05-09T10:05:10+00:00,310,2583.333,1.2159707535294109,2.0042573519023303,4.409266219701871,3.16883286916119
2026-05-09T10:05:11+00:00,311,2591.667,1.2159617554228417,1.5301751447995848,2.8927796889814914,3.168571085831684
2026-05-09T10:05:12+00:00,312,2600.0,1.2159527376616202,1.4760242124665712,2.445949326327501,3.1683093155741684
2026-05-09T10:05:13+00:00,313,2608.333,1.2159437002502325,1.476025414655254,2.445679757413385,3.168047558487796
2026-05-09T10:05:14+00:00,314,2616.667,1.215934643193162,1.380219289997765,2.162209867236017,2.461991441985836
2026-05-09T10:05:15+00:00,315,2625.0,1.215925566494914,1.3802957168572787,2.1624638526498274,2.4619428514369246
2026-05-09T10:05:16+00:00,316,2633.333,1.215916470160009,1.3803721324756595,2.1627179164826105,2.461894284380281
2026-05-09T10:05:17+00:00,317,2641.667,1.2159073548216104,1.3804485375345787,2.1629720575323654,2.4618457454451748
2026-05-09T10:05:18+00:00,318,2650.0,1.2158982201378028,1.2934362230290803,1.6604926050049127,3.166738981412264
2026-05-09T10:05:19+00:00,319,2658.333,1.2158890658305754,,,
2026-05-09T10:05:20+00:00,320,2666.667,1.215879891376513,,,
2026-05-09T10:05:21+00:00,321,2675.0,1.2158706968589423,,,
2026-05-09T10:05:22+00:00,322,2683.333,1.2158614827321055,,,
2026-05-09T10:05:23+00:00,323,2691.667,1.215852249000605,,,
2026-05-09T10:05:24+00:00,324,2700.0,1.215842995669064,,,
2026-05-09T10:05:25+00:00,325,2708.333,1.2158337227421119,,,
2026-05-09T10:05:26+00:00,326,2716.667,1.2158244329258983,,,
2026-05-09T10:05:27+00:00,327,2725.0,1.2158151235218777,,,
2026-05-09T10:05:28+00:00,328,2733.333,1.2158057911434694,,,
2026-05-09T10:05:29+00:00,329,2741.667,1.2157964385050761,1.8622891070704648,3.6669683163971847,2.46126509275726
2026-05-09T10:05:30+00:00,330,2750.0,1.2157870662951862,1.4122535334956088,2.441090967245586,2.4612168441977595
2026-05-09T10:05:31+00:00,331,2758.333,1.2157776744252982,1.4122635748702486,2.440820682981616,2.4611686184784114
2026-05-09T10:05:32+00:00,332,2766.667,1.2157682624946191,1.4122735846227887,2.440550359488474,2.461120412653286
2026-05-09T10:05:33+00:00,333,2775.0,1.2157588310068452,1.4122835640516727,2.440279998024461,2.46107223034981
2026-05-09T10:05:34+00:00,334,2783.333,1.215749382066244,1.4122935186321948,2.440009603240472,2.461024086928066
