t_s,dist_m,epoch_iso,lon,lat,sv,constellation,az,el,range_m,status,block_kind
425,3541.667,2026-05-09T10:07:05+00:00,11.326308832810128,44.51458251741533,G27,GPS,146.83386893423545,57.28492225892938,21037260.985,LOS,
425,3541.667,2026-05-09T10:07:05+00:00,11.326308832810128,44.51458251741533,G32,GPS,118.32810308440963,31.275372039785637,22844818.397,VEG,vegetation
425,3541.667,2026-05-09T10:07:05+00:00,11.326308832810128,44.51458251741533,E13,Galileo,237.0528335355628,14.35207191527939,27353587.519,LOS,
425,3541.667,2026-05-09T10:07:05+00:00,11.326308832810128,44.51458251741533,E15,Galileo,246.30814121946887,67.3648526353756,23613439.709,LOS,
425,3541.667,2026-05-09T10:07:05+00:00,11.326308832810128,44.51458251741533,E21,Galileo,318.41753625612563,14.085895716706384,27413090.023,LOS,
425,3541.667,2026-05-09T10:07:05+00:00,11.326308832810128,44.51458251741533,E27,Galileo,284.3311729523364,60.82254898600061,23881296.816,LOS,
425,3541.667,2026-05-09T10:07:05+00:00,11.326308832810128,44.51458251741533,E30,Galileo,175.50837644114586,51.80241385296886,24323929.853,LOS,
425,3541.667,2026-05-09T10:07:05+00:00,11.326308832810128,44.51458251741533,E34,Galileo,48.43358158590536,55.591302773482724,24127957.51,LOS,
426,3550.0,2026-05-09T10:07:06+00:00,11.326253789006842,44.51464621101785,G01,GPS,272.9005660477959,27.180328085117615,22996275.896,LOS,
426,3550.0,2026-05-09T10:07:06+00:00,11.326253789006842,44.51464621101785,G02,GPS,293.50246059025926,54.86340029869991,21251072.23,LOS,
426,3550.0,2026-05-09T10:07:06+00:00,11.326253789006842,44.51464621101785,G08,GPS,256.1295565900863,78.94370484865084,20296170.133,LOS,
426,3550.0,2026-05-09T10:07:06+00:00,11.326253789006842,44.51464621101785,G10,GPS,52.24374272402872,50.854719967724236,21578366.102,VEG,vegetation
426,3550.0,2026-05-09T10:07:06+00:00,11.326253789006842,44.51464621101785,G23,GPS,45.61077105046178,15.542499489675775,24150910.655,VEG,vegetation
426,3550.0,2026-05-09T10:07:06+00:00,11.326253789006842,44.51464621101785,G27,GPS,146.83737699853384,57.27676282541052,21037704.485,LOS,
426,3550.0,2026-05-09T10:07:06+00:00,11.326253789006842,44.51464621101785,G32,GPS,118.32139747870087,31.28064527161785,22844411.721,VEG,vegetation
426,3550.0,2026-05-09T10:07:06+00:00,11.326253789006842,44.51464621101785,E13,Galileo,237.05703697616804,14.356927013760007,27353094.727,LOS,
426,3550.0,2026-05-09T10:07:06+00:00,11.326253789006842,44.51464621101785,E15,Galileo,246.31915601904961,67.3701509183263,23613260.754,LOS,
426,3550.0,2026-05-09T10:07:06+00:00,11.326253789006842,44.51464621101785,E21,Galileo,318.4168933788651,14.09102091639831,27412566.283,LOS,
426,3550.0,2026-05-09T10:07:06+00:00,11.326253789006842,44.51464621101785,E27,Galileo,284.31954054215794,60.82528910407268,23881175.007,LOS,
426,3550.0,2026-05-09T10:07:06+00:00,11.326253789006842,44.51464621101785,E30,Galileo,175.50864176519224,51.79542714032102,24324327.478,LOS,
426,3550.0,2026-05-09T10:07:06+00:00,11.326253789006842,44.51464621101785,E34,Galileo,48.43488896074297,55.585463401253406,24128259.464,VEG,vegetation
427,3558.333,2026-05-09T10:07:07+00:00,11.326191252138642,44.51470640439877,G01,GPS,272.9057548927989,27.186226590585203,22995762.533,LOS,
427,3558.333,2026-05-09T10:07:07+00:00,11.326191252138642,44.51470640439877,G02,GPS,293.5102314021267,54.86951646250974,21250820.518,LOS,
427,3558.333,2026-05-09T10:07:07+00:00,11.326191252138642,44.51470640439877,G08,GPS,256.08779747562,78.94553482782075,20296183.229,LOS,
427,3558.333,2026-05-09T10:07:07+00:00,11.326191252138642,44.51470640439877,G10,GPS,52.240036182041194,50.847794635883,21578741.971,LOS,
427,3558.333,2026-05-09T10:07:07+00:00,11.326191252138642,44.51470640439877,G23,GPS,45.61144687397609,15.53589603687011,24151546.8,LOS,
427,3558.333,2026-05-09T10:07:07+00:00,11.326191252138642,44.51470640439877,G27,GPS,146.84086553648717,57.26860350676658,21038148.074,LOS,
427,3558.333,2026-05-09T10:07:07+00:00,11.326191252138642,44.51470640439877,G32,GPS,118.31468025020808,31.285914435675004,22844005.414,LOS,
427,3558.333,2026-05-09T10:07:07+00:00,11.326191252138642,44.51470640439877,E13,Galileo,237.06123553673626,14.361788826604878,27352601.271,LOS,
427,3558.333,2026-05-09T10:07:07+00:00,11.326191252138642,44.51470640439877,E15,Galileo,246.33017237244553,67.37545660228277,23613081.586,LOS,
427,3558.333,2026-05-09T10:07:07+00:00,11.326191252138642,44.51470640439877,E21,Galileo,318.4162475618875,14.096147032477635,27412042.471,LOS,
427,3558.333,2026-05-09T10:07:07+00:00,11.326191252138642,44.51470640439877,E27,Galileo,284.30791083588156,60.82803289966621,23881053.047,LOS,
427,3558.333,2026-05-09T10:07:07+00:00,11.326191252138642,44.51470640439877,E30,Galileo,175.5088926526198,51.78844418510622,24324724.958,LOS,
427,3558.333,2026-05-09T10:07:07+00:00,11.326191252138642,44.51470640439877,E34,Galileo,48.4361939993633,55.579616512922215,24128561.854,LOS,
428,3566.667,2026-05-09T10:07:08+00:00,11.326124301030063,44.51476414471337,G01,GPS,272.9109429765122,27.192128619165135,22995248.901,LOS,
428,3566.667,2026-05-09T10:07:08+00:00,11.326124301030063,44.51476414471337,G02,GPS,293.5180069967523,54.8756349963439,21250568.733,LOS,
428,3566.667,2026-05-09T10:07:08+00:00,11.326124301030063,44.51476414471337,G08,GPS,256.04603080957367,78.94736296021719,20296196.36,LOS,
428,3566.667,2026-05-09T10:07:08+00:00,11.326124301030063,44.51476414471337,G10,GPS,52.236329341523174,50.84086412862466,21579118.198,LOS,
428,3566.667,2026-05-09T10:07:08+00:00,11.326124301030063,44.51476414471337,G23,GPS,45.612120682183445,15.52928848586243,24152183.395,LOS,
428,3566.667,2026-05-09T10:07:08+00:00,11.326124301030063,44.51476414471337,G27,GPS,146.84434182074403,57.26044471210308,21038591.732,LOS,
428,3566.667,2026-05-09T10:07:08+00:00,11.326124301030063,44.51476414471337,G32,GPS,118.30795539022256,31.291181174333698,22843599.34,VEG,vegetation
428,3566.667,2026-05-09T10:07:08+00:00,11.326124301030063,44.51476414471337,E13,Galileo,237.06543153371922,14.36665480258594,27352107.41,LOS,
428,3566.667,2026-05-09T10:07:08+00:00,11.326124301030063,44.51476414471337,E15,Galileo,246.3411922136957,67.38076664851063,23612902.311,LOS,
428,3566.667,2026-05-09T10:07:08+00:00,11.326124301030063,44.51476414471337,E21,Galileo,318.4155998174102,14.101273352816051,27411518.659,LOS,
428,3566.667,2026-05-09T10:07:08+00:00,11.326124301030063,44.51476414471337,E27,Galileo,284.29628234842176,60.83077807019534,23880931.037,LOS,
428,3566.667,2026-05-09T10:07:08+00:00,11.326124301030063,44.51476414471337,E30,Galileo,175.50913511572878,51.781463936014966,24325122.353,LOS,
428,3566.667,2026-05-09T10:07:08+00:00,11.326124301030063,44.51476414471337,E34,Galileo,48.437497559427015,55.57376495618291,24128864.536,LOS,
429,3575.0,2026-05-09T10:07:09+00:00,11.32605072077763,44.51481765764898,G01,GPS,272.9161302765956,27.198035846269143,22994734.853,LOS,
429,3575.0,2026-05-09T10:07:09+00:00,11.32605072077763,44.51481765764898,G02,GPS,293.5257902139561,54.88175682089491,21250316.828,LOS,
429,3575.0,2026-05-09T10:07:09+00:00,11.32605072077763,44.51481765764898,G08,GPS,256.00426408646126,78.94919181412018,20296209.483,LOS,
429,3575.0,2026-05-09T10:07:09+00:00,11.32605072077763,44.51481765764898,G10,GPS,52.23261991344907,50.83392557627868,21579494.947,VEG,vegetation
429,3575.0,2026-05-09T10:07:09+00:00,11.32605072077763,44.51481765764898,G23,GPS,45.61279083283074,15.522674299807722,24152820.695,VEG,vegetation
429,3575.0,2026-05-09T10:07:09+00:00,11.32605072077763,44.51481765764898,G27,GPS,146.84779945672017,57.252287221651095,21039035.422,LOS,
429,3575.0,2026-05-09T10:07:09+00:00,11.32605072077763,44.51481765764898,G32,GPS,118.30121918494433,31.296444856071176,22843193.551,LOS,
429,3575.0,2026-05-09T10:07:09+00:00,11.32605072077763,44.51481765764898,E13,Galileo,237.06962372721185,14.37152736460256,27351612.899,LOS,
429,3575.0,2026-05-09T10:07:09+00:00,11.32605072077763,44.51481765764898,E15,Galileo,246.3522170761585,67.3860837531054,23612722.836,LOS,
429,3575.0,2026-05-09T10:07:09+00:00,11.32605072077763,44.51481765764898,E21,Galileo,318.4149497524609,14.106399583045102,27410994.877,LOS,
429,3575.0,2026-05-09T10:07:09+00:00,11.32605072077763,44.51481765764898,E27,Galileo,284.28465846023863,60.83352596585479,23880808.918,LOS,
429,3575.0,2026-05-09T10:07:09+00:00,11.32605072077763,44.51481765764898,E30,Galileo,175.50936470282033,51.77448837639828,24325519.549,LOS,
429,3575.0,2026-05-09T10:07:09+00:00,11.32605072077763,44.51481765764898,E34,Galileo,48.43879754959261,55.56790585814509,24129167.656,VEG,vegetation
430,3583.333,2026-05-09T10:07:10+00:00,11.325978249619766,44.5148719268384,G01,GPS,272.9213178810834,27.203942346385023,22994220.911,LOS,
430,3583.333,2026-05-09T10:07:10+00:00,11.325978249619766,44.5148719268384,G02,GPS,293.53357332521364,54.88787810784262,21250065.0,LOS,
430,3583.333,2026-05-09T10:07:10+00:00,11.325978249619766,44.5148719268384,G08,GPS,255.9624790833724,78.951012806604,20296222.739,LOS,
430,3583.333,2026-05-09T10:07:10+00:00,11.325978249619766,44.5148719268384,G10,GPS,52.22891426712994,50.826988093059285,21579871.696,LOS,
430,3583.333,2026-05-09T10:07:10+00:00,11.325978249619766,44.5148719268384,G23,GPS,45.613462582697366,15.516061433508286,24153457.902,LOS,
430,3583.333,2026-05-09T10:07:10+00:00,11.325978249619766,44.5148719268384,G27,GPS,146.85125941548688,57.244129590131976,21039479.213,LOS,
430,3583.333,2026-05-09T10:07:10+00:00,11.325978249619766,44.5148719268384,G32,GPS,118.29448360355889,31.301708338286765,22842787.809,LOS,
430,3583.333,2026-05-09T10:07:10+00:00,11.325978249619766,44.5148719268384,E13,Galileo,237.0738169579621,14.37639874715103,27351118.528,LOS,
430,3583.333,2026-05-09T10:07:10+00:00,11.325978249619766,44.5148719268384,E15,Galileo,246.3632451064828,67.39139910152947,23612543.463,LOS,
430,3583.333,2026-05-09T10:07:10+00:00,11.325978249619766,44.5148719268384,E21,Galileo,318.4142991408923,14.111525791406045,27410471.12,LOS,
430,3583.333,2026-05-09T10:07:10+00:00,11.325978249619766,44.5148719268384,E27,Galileo,284.2730301144765,60.83627150798437,23880686.912,LOS,
430,3583.333,2026-05-09T10:07:10+00:00,11.325978249619766,44.5148719268384,E30,Galileo,175.5095968218834,51.76751203746757,24325916.86,LOS,
430,3583.333,2026-05-09T10:07:10+00:00,11.325978249619766,44.5148719268384,E34,Galileo,48.44009951970111,55.56204827525627,24129470.747,LOS,
431,3591.667,2026-05-09T10:07:11+00:00,11.325906573398015,44.51492673808211,G01,GPS,272.92650575523885,27.20984835953971,22993707.052,LOS,
431,3591.667,2026-05-09T10:07:11+00:00,11.325906573398015,44.51492673808211,G02,GPS,293.54135666496734,54.89399900699198,21249813.242,LOS,
431,3591.667,2026-05-09T10:07:11+00:00,11.325906573398015,44.51492673808211,G08,GPS,255.9206766739639,78.95282628515821,20296236.121,LOS,
431,3591.667,2026-05-09T10:07:11+00:00,11.325906573398015,44.51492673808211,G10,GPS,52.22521212639572,50.82005130034334,21580248.467,NLOS,building
431,3591.667,2026-05-09T10:07:11+00:00,11.325906573398015,44.51492673808211,G23,GPS,45.614135713519715,15.509449555111381,24154095.051,NLOS,building
431,3591.667,2026-05-09T10:07:11+00:00,11.325906573398015,44.51492673808211,G27,GPS,146.8547208308932,57.2359718885963,21039923.102,LOS,
431,3591.667,2026-05-09T10:07:11+00:00,11.325906573398015,44.51492673808211,G32,GPS,118.28774815035354,31.30697151137025,22842382.122,LOS,
431,3591.667,2026-05-09T10:07:11+00:00,11.325906573398015,44.51492673808211,E13,Galileo,237.0780110342614,14.381269272304822,27350624.265,LOS,
431,3591.667,2026-05-09T10:07:11+00:00,11.325906573398015,44.51492673808211,E15,Galileo,246.37427641386216,67.39671305747444,23612364.181,LOS,
431,3591.667,2026-05-09T10:07:11+00:00,11.325906573398015,44.51492673808211,E21,Galileo,318.41364791421,14.116651965631878,27409947.388,LOS,
431,3591.667,2026-05-09T10:07:11+00:00,11.325906573398015,44.51492673808211,E27,Galileo,284.2613977066474,60.83901489806852,23880565.013,LOS,
431,3591.667,2026-05-09T10:07:11+00:00,11.325906573398015,44.51492673808211,E30,Galileo,175.5098308448089,51.760535155596315,24326314.27,LOS,
431,3591.667,2026-05-09T10:07:11+00:00,11.325906573398015,44.51492673808211,E34,Galileo,48.44140322684166,55.556191830252104,24129773.829,NLOS,building
432,3600.0,2026-05-09T10:07:12+00:00,11.325835601995664,44.51498199834768,G01,GPS,272.9316939149352,27.2157539528523,22993193.271,LOS,
432,3600.0,2026-05-09T10:07:12+00:00,11.325835601995664,44.51498199834768,G02,GPS,293.5491403852085,54.90011954576493,21249561.551,LOS,
432,3600.0,2026-05-09T10:07:12+00:00,11.325835601995664,44.51498199834768,G08,GPS,255.8788573538195,78.9546323564158,20296249.629,LOS,
432,3600.0,2026-05-09T10:07:12+00:00,11.325835601995664,44.51498199834768,G10,GPS,52.221513368621515,50.8131150659747,21580625.268,LOS,
432,3600.0,2026-05-09T10:07:12+00:00,11.325835601995664,44.51498199834768,G23,GPS,45.614810150135554,15.502838545770535,24154732.153,VEG,vegetation
432,3600.0,2026-05-09T10:07:12+00:00,11.325835601995664,44.51498199834768,G27,GPS,146.8581834174065,57.22781417055154,21040367.086,LOS,
432,3600.0,2026-05-09T10:07:12+00:00,11.325835601995664,44.51498199834768,G32,GPS,118.28101265709972,31.31223436095662,22841976.493,LOS,
432,3600.0,2026-05-09T10:07:12+00:00,11.325835601995664,44.51498199834768,E13,Galileo,237.0822059142145,14.386139050596919,27350130.099,LOS,
432,3600.0,2026-05-09T10:07:12+00:00,11.325835601995664,44.51498199834768,E15,Galileo,246.3853111197734,67.40202574097766,23612184.983,LOS,
432,3600.0,2026-05-09T10:07:12+00:00,11.325835601995664,44.51498199834768,E21,Galileo,318.41299606284537,14.121778077161641,27409423.685,LOS,
432,3600.0,2026-05-09T10:07:12+00:00,11.325835601995664,44.51498199834768,E27,Galileo,284.24976142246203,60.84175618361036,23880443.217,LOS,
432,3600.0,2026-05-09T10:07:12+00:00,11.325835601995664,44.51498199834768,E30,Galileo,175.5100665866114,51.75355783660653,24326711.775,LOS,
432,3600.0,2026-05-09T10:07:12+00:00,11.325835601995664,44.51498199834768,E34,Galileo,48.44270855551349,55.55033638940419,24130076.909,LOS,
433,3608.333,2026-05-09T10:07:13+00:00,11.325767471893073,44.515039062284615,G01,GPS,272.93688267598526,27.221657489815872,22992679.713,LOS,
433,3608.333,2026-05-09T10:07:13+00:00,11.325767471893073,44.515039062284615,G02,GPS,293.55692238405663,54.9062386585126,21249309.983,LOS,
433,3608.333,2026-05-09T10:07:13+00:00,11.325767471893073,44.515039062284615,G08,GPS,255.83701631644448,78.95642864897569,20296263.299,LOS,
433,3608.333,2026-05-09T10:07:13+00:00,11.325767471893073,44.515039062284615,G10,GPS,52.2178197210734,50.806181890268064,21581001.956,LOS,
433,3608.333,2026-05-09T10:07:13+00:00,11.325767471893073,44.515039062284615,G23,GPS,45.61548733557612,15.496230585430588,24155368.989,NLOS,building
433,3608.333,2026-05-09T10:07:13+00:00,11.325767471893073,44.515039062284615,G27,GPS,146.86165293214526,57.21965605842396,21040811.182,LOS,
433,3608.333,2026-05-09T10:07:13+00:00,11.325767471893073,44.515039062284615,G32,GPS,118.27428041209942,31.317497689071693,22841570.853,LOS,
433,3608.333,2026-05-09T10:07:13+00:00,11.325767471893073,44.515039062284615,E13,Galileo,237.08640294251472,14.391005950158467,27349636.246,LOS,
433,3608.333,2026-05-09T10:07:13+00:00,11.325767471893073,44.515039062284615,E15,Galileo,246.3963487635997,67.40733472973764,23612005.955,LOS,
433,3608.333,2026-05-09T10:07:13+00:00,11.325767471893073,44.515039062284615,E21,Galileo,318.41234408201245,14.126904127784522,27408900.011,LOS,
433,3608.333,2026-05-09T10:07:13+00:00,11.325767471893073,44.515039062284615,E27,Galileo,284.23811881103285,60.84449395269793,23880321.586,LOS,
433,3608.333,2026-05-09T10:07:13+00:00,11.325767471893073,44.515039062284615,E30,Galileo,175.5103082940683,51.74657859637311,24327109.458,LOS,
433,3608.333,2026-05-09T10:07:13+00:00,11.325767471893073,44.515039062284615,E34,Galileo,48.44401700752343,55.54448443571679,24130379.857,LOS,
434,3616.667,2026-05-09T10:07:14+00:00,11.325699744491544,44.5150963701053,G01,GPS,272.94207168782833,27.22756083803564,22992166.212,LOS,
434,3616.667,2026-05-09T10:07:14+00:00,11.325699744491544,44.5150963701053,G02,GPS,293.5647050821054,54.91235755590722,21249058.476,LOS,
434,3616.667,2026-05-09T10:07:14+00:00,11.325699744491544,44.5150963701053,G08,GPS,255.79515926756966,78.95821786285897,20296277.089,LOS,
434,3616.667,2026-05-09T10:07:14+00:00,11.325699744491544,44.5150963701053,G10,GPS,52.21412919020685,50.7992489097073,21581378.695,NLOS,building
434,3616.667,2026-05-09T10:07:14+00:00,11.325699744491544,44.5150963701053,G23,GPS,45.61616561713845,15.489623175584471,24156005.809,NLOS,building
434,3616.667,2026-05-09T10:07:14+00:00,11.325699744491544,44.5150963701053,G27,GPS,146.86512278380377,57.211497996980405,21041255.37,LOS,
434,3616.667,2026-05-09T10:07:14+00:00,11.325699744491544,44.5150963701053,G32,GPS,118.26754765117738,31.322760588016823,22841165.28,NLOS,building
434,3616.667,2026-05-09T10:07:14+00:00,11.325699744491544,44.5150963701053,E13,Galileo,237.09060058954844,14.39587241204595,27349142.459,LOS,
434,3616.667,2026-05-09T10:07:14+00:00,11.325699744491544,44.5150963701053,E15,Galileo,246.40738990734692,67.41264279533954,23611827.0,LOS,
434,3616.667,2026-05-09T10:07:14+00:00,11.325699744491544,44.5150963701053,E21,Galileo,318.41169140980924,14.132030104447939,27408376.366,LOS,
434,3616.667,2026-05-09T10:07:14+00:00,11.325699744491544,44.5150963701053,E27,Galileo,284.2264727028341,60.84722980980952,23880200.05,LOS,
434,3616.667,2026-05-09T10:07:14+00:00,11.325699744491544,44.5150963701053,E30,Galileo,175.51055111483834,51.739599145404526,24327507.223,LOS,
434,3616.667,2026-05-09T10:07:14+00:00,11.325699744491544,44.5150963701053,E34,Galileo,48.44532684837975,55.53863312404003,24130682.821,LOS,
435,3625.0,2026-05-09T10:07:15+00:00,11.325631767682466,44.51515352694584,G01,GPS,272.9472608386466,27.233464498141863,22991652.725,LOS,
435,3625.0,2026-05-09T10:07:15+00:00,11.325631767682466,44.51515352694584,G02,GPS,293.5724890882025,54.91847657249384,21248807.012,LOS,
435,3625.0,2026-05-09T10:07:15+00:00,11.325631767682466,44.51515352694584,G08,GPS,255.75328761492017,78.96000071114268,20296290.987,LOS,
435,3625.0,2026-05-09T10:07:15+00:00,11.325631767682466,44.51515352694584,G10,GPS,52.21044127195802,50.792315375595706,21581755.526,LOS,
435,3625.0,2026-05-09T10:07:15+00:00,11.325631767682466,44.51515352694584,G23,GPS,45.61684456147003,15.483015664847434,24156642.68,NLOS,building
435,3625.0,2026-05-09T10:07:15+00:00,11.325631767682466,44.51515352694584,G27,GPS,146.868591236763,57.20334008195249,21041699.646,LOS,
435,3625.0,2026-05-09T10:07:15+00:00,11.325631767682466,44.51515352694584,G32,GPS,118.26081338570589,31.328022802538516,22840759.793,LOS,
435,3625.0,2026-05-09T10:07:15+00:00,11.325631767682466,44.51515352694584,E13,Galileo,237.09479843707754,14.40073907624606,27348648.672,LOS,
435,3625.0,2026-05-09T10:07:15+00:00,11.325631767682466,44.51515352694584,E15,Galileo,246.41843464079506,67.41795066751597,23611648.093,LOS,
435,3625.0,2026-05-09T10:07:15+00:00,11.325631767682466,44.51515352694584,E21,Galileo,318.4110378888134,14.137156021194171,27407852.749,LOS,
435,3625.0,2026-05-09T10:07:15+00:00,11.325631767682466,44.51515352694584,E27,Galileo,284.2148238048186,60.84996419065802,23880078.59,LOS,
435,3625.0,2026-05-09T10:07:15+00:00,11.325631767682466,44.51515352694584,E30,Galileo,175.51079375458357,51.73261991440394,24327905.044,LOS,
435,3625.0,2026-05-09T10:07:15+00:00,11.325631767682466,44.51515352694584,E34,Galileo,48.44663764581452,55.532781711574636,24130985.84,LOS,
436,3633.333,2026-05-09T10:07:16+00:00,11.325560417366319,44.51520838481632,G01,GPS,272.95244980564144,27.23937085313882,22991139.042,LOS,
436,3633.333,2026-05-09T10:07:16+00:00,11.325560417366319,44.51520838481632,G02,GPS,293.5802777784524,54.9245971822016,21248555.515,LOS,
436,3633.333,2026-05-09T10:07:16+00:00,11.325560417366319,44.51520838481632,G08,GPS,255.71140957069215,78.96178070973119,20296304.936,LOS,
436,3633.333,2026-05-09T10:07:16+00:00,11.325560417366319,44.51520838481632,G10,GPS,52.20675321481144,50.78537750700753,21582132.668,LOS,
436,3633.333,2026-05-09T10:07:16+00:00,11.325560417366319,44.51520838481632,G23,GPS,45.617521992197055,15.476404740786842,24157279.933,NLOS,building
436,3633.333,2026-05-09T10:07:16+00:00,11.325560417366319,44.51520838481632,G27,GPS,146.87204968495917,57.19518304162965,21042143.973,LOS,
436,3633.333,2026-05-09T10:07:16+00:00,11.325560417366319,44.51520838481632,G32,GPS,118.25407266833656,31.333283248736585,22840354.485,LOS,
436,3633.333,2026-05-09T10:07:16+00:00,11.325560417366319,44.51520838481632,E13,Galileo,237.09899458889032,14.405609156186987,27348154.557,LOS,
436,3633.333,2026-05-09T10:07:16+00:00,11.325560417366319,44.51520838481632,E15,Galileo,246.42948412380224,67.42326197071125,23611469.112,LOS,
436,3633.333,2026-05-09T10:07:16+00:00,11.325560417366319,44.51520838481632,E21,Galileo,318.41038284983966,14.142281743173125,27407329.174,LOS,
436,3633.333,2026-05-09T10:07:16+00:00,11.325560417366319,44.51520838481632,E27,Galileo,284.2031760816302,60.85269910922671,23879957.117,LOS,
436,3633.333,2026-05-09T10:07:16+00:00,11.325560417366319,44.51520838481632,E30,Galileo,175.51102998263082,51.72564327447724,24328302.787,LOS,
436,3633.333,2026-05-09T10:07:16+00:00,11.325560417366319,44.51520838481632,E34,Galileo,48.44794696170237,55.52692643276993,24131289.109,LOS,
437,3641.667,2026-05-09T10:07:17+00:00,11.325494022582916,44.51526648024529,G01,GPS,272.9576396069448,27.245273538619813,22990625.724,LOS,
437,3641.667,2026-05-09T10:07:17+00:00,11.325494022582916,44.51526648024529,G02,GPS,293.58806249481466,54.9307153600188,21248304.192,LOS,
437,3641.667,2026-05-09T10:07:17+00:00,11.325494022582916,44.51526648024529,G08,GPS,255.66950464411366,78.9635485354347,20296319.086,LOS,
437,3641.667,2026-05-09T10:07:17+00:00,11.325494022582916,44.51526648024529,G10,GPS,52.20307209602311,50.778445242343324,21582509.55,LOS,
437,3641.667,2026-05-09T10:07:17+00:00,11.325494022582916,44.51526648024529,G23,GPS,45.618203636181875,15.469799092525525,24157916.697,NLOS,building
437,3641.667,2026-05-09T10:07:17+00:00,11.325494022582916,44.51526648024529,G27,GPS,146.87552085706272,57.18702513454245,21042588.437,LOS,
437,3641.667,2026-05-09T10:07:17+00:00,11.325494022582916,44.51526648024529,G32,GPS,118.24733853104868,31.338544917694147,22839949.104,LOS,
437,3641.667,2026-05-09T10:07:17+00:00,11.325494022582916,44.51526648024529,E13,Galileo,237.10319417994475,14.410474193922692,27347660.977,NLOS,building
437,3641.667,2026-05-09T10:07:17+00:00,11.325494022582916,44.51526648024529,E15,Galileo,246.44053581600497,67.42856713566837,23611290.382,LOS,
437,3641.667,2026-05-09T10:07:17+00:00,11.325494022582916,44.51526648024529,E21,Galileo,318.4097281389885,14.147407479342057,27406805.62,LOS,
437,3641.667,2026-05-09T10:07:17+00:00,11.325494022582916,44.51526648024529,E27,Galileo,284.19151939754795,60.85542913723125,23879835.87,LOS,
437,3641.667,2026-05-09T10:07:17+00:00,11.325494022582916,44.51526648024529,E30,Galileo,175.51127638518858,51.71866313277634,24328700.799,LOS,
437,3641.667,2026-05-09T10:07:17+00:00,11.325494022582916,44.51526648024529,E34,Galileo,48.44926102059992,55.52107717349113,24131592.115,LOS,
438,3650.0,2026-05-09T10:07:18+00:00,11.325432677728827,44.51532732229921,G01,GPS,272.96283070879406,27.25117245100937,22990112.778,LOS,
438,3650.0,2026-05-09T10:07:18+00:00,11.325432677728827,44.51532732229921,G02,GPS,293.59584412029193,54.93683078644187,21248053.061,LOS,
438,3650.0,2026-05-09T10:07:18+00:00,11.325432677728827,44.51532732229921,G08,GPS,255.62757633477355,78.9653042523408,20296333.438,LOS,
438,3650.0,2026-05-09T10:07:18+00:00,11.325432677728827,44.51532732229921,G10,GPS,52.1993972525695,50.771518277380025,21582886.19,LOS,
438,3650.0,2026-05-09T10:07:18+00:00,11.325432677728827,44.51532732229921,G23,GPS,45.61888934065536,15.463198403668756,24158553.003,NLOS,building
438,3650.0,2026-05-09T10:07:18+00:00,11.325432677728827,44.51532732229921,G27,GPS,146.87900436382984,57.178866921600296,21043033.008,LOS,
438,3650.0,2026-05-09T10:07:18+00:00,11.325432677728827,44.51532732229921,G32,GPS,118.24061066653917,31.34380814492061,22839543.623,LOS,
438,3650.0,2026-05-09T10:07:18+00:00,11.325432677728827,44.51532732229921,E13,Galileo,237.10739749893094,14.415334411605894,27347167.908,NLOS,building
438,3650.0,2026-05-09T10:07:18+00:00,11.325432677728827,44.51532732229921,E15,Galileo,246.45159125660734,67.43386633095903,23611111.899,LOS,
438,3650.0,2026-05-09T10:07:18+00:00,11.325432677728827,44.51532732229921,E21,Galileo,318.4090739562854,14.152532794197068,27406282.132,LOS,
438,3650.0,2026-05-09T10:07:18+00:00,11.325432677728827,44.51532732229921,E27,Galileo,284.17985489600045,60.85815404224345,23879714.859,LOS,
438,3650.0,2026-05-09T10:07:18+00:00,11.325432677728827,44.51532732229921,E30,Galileo,175.5115330721884,51.71168008581289,24329099.046,LOS,
438,3650.0,2026-05-09T10:07:18+00:00,11.325432677728827,44.51532732229921,E34,Galileo,48.45057909676581,55.51523359843951,24131894.876,LOS,
439,3658.333,2026-05-09T10:07:19+00:00,11.325375175012255,44.51538964998087,G01,GPS,272.9680233403127,27.257068486906938,22989600.126,LOS,
439,3658.333,2026-05-09T10:07:19+00:00,11.325375175012255,44.51538964998087,G02,GPS,293.6036247235541,54.94294381796393,21247802.102,LOS,
439,3658.333,2026-05-09T10:07:19+00:00,11.325375175012255,44.51538964998087,G08,GPS,255.585630712668,78.9670493543158,20296347.966,LOS,
439,3658.333,2026-05-09T10:07:19+00:00,11.325375175012255,44.51538964998087,G10,GPS,52.195727043733825,50.76459482606074,21583262.691,LOS,
439,3658.333,2026-05-09T10:07:19+00:00,11.325375175012255,44.51538964998087,G23,GPS,45.61957809518793,15.456601071042899,24159189.013,LOS,
439,3658.333,2026-05-09T10:07:19+00:00,11.325375175012255,44.51538964998087,G27,GPS,146.882496375985,57.170709135927815,21043477.653,LOS,
439,3658.333,2026-05-09T10:07:19+00:00,11.325375175012255,44.51538964998087,G32,GPS,118.233886807945,31.34907274574819,22839138.059,LOS,
439,3658.333,2026-05-09T10:07:19+00:00,11.325375175012255,44.51538964998087,E13,Galileo,237.1116039922364,14.420191298747369,27346675.2,LOS,
439,3658.333,2026-05-09T10:07:19+00:00,11.325375175012255,44.51538964998087,E15,Galileo,246.46265211513762,67.43916117280837,23610933.606,LOS,
